id,left,top,right,bottom,lon,lat,area,areatotal,areatotal2,GINDEX,DSIG,OUTLETG,MASK,NLDAS_ID
25997,-115.000000000000000,52.500000000000000,-114.875000000000000,52.375000000000000,-114.937500000000000,52.437500000000000,117783296.247302532196045,11269260000.000000000000000,11032459929.047563552856445,15352,15704,18303,1,x217y44
25998,-115.000000000000000,52.375000000000000,-114.875000000000000,52.250000000000000,-114.937500000000000,52.312500000000000,118117141.454945027828217,4997560000.000000000000000,2734994899.098076820373535,15000,15352,18303,1,x217y43
25999,-115.000000000000000,52.250000000000000,-114.875000000000000,52.125000000000000,-114.937500000000000,52.187500000000000,118450424.466895774006844,628860000.000000119209290,355351273.400687336921692,14648,15000,18303,1,x217y42
26000,-115.000000000000000,52.125000000000000,-114.875000000000000,52.000000000000000,-114.937500000000000,52.062500000000000,118783143.696856424212456,2063189999.999999761581421,2024292916.078692913055420,14296,14649,18303,1,x217y41
26001,-115.000000000000000,52.000000000000000,-114.875000000000000,51.875000000000000,-114.937500000000000,51.937500000000000,119115297.561183303594589,638810000.000000000000000,835133430.599374651908875,13944,13945,18303,1,x217y40
26002,-115.000000000000000,51.875000000000000,-114.875000000000000,51.750000000000000,-114.937500000000000,51.812500000000000,119446884.478956177830696,166719999.999999970197678,119446884.478956177830696,13592,13593,18303,1,x217y39
26003,-115.000000000000000,51.750000000000000,-114.875000000000000,51.625000000000000,-114.937500000000000,51.687500000000000,119777902.871938988566399,2468330000.000000000000000,2758854290.346455097198486,13240,13241,18303,1,x217y38
26004,-115.000000000000000,51.625000000000000,-114.875000000000000,51.500000000000000,-114.937500000000000,51.562500000000000,120108351.164599448442459,276210000.000000000000000,240216702.329198896884918,12888,12889,18303,1,x217y37
26005,-115.000000000000000,51.500000000000000,-114.875000000000000,51.375000000000000,-114.937500000000000,51.437500000000000,120438227.784118935465813,69050000.000000000000000,120438227.784118935465813,12536,12537,18303,1,x217y36
26006,-115.000000000000000,51.375000000000000,-114.875000000000000,51.250000000000000,-114.937500000000000,51.312500000000000,120767531.160402297973633,296420000.000000000000000,845042265.125336527824402,12184,12185,18303,1,x217y35
26007,-115.000000000000000,51.250000000000000,-114.875000000000000,51.125000000000000,-114.937500000000000,51.187500000000000,121096259.726087644696236,5588380000.000000000000000,5572993178.385902404785156,11832,11833,18303,1,x217y34
26008,-115.000000000000000,51.125000000000000,-114.875000000000000,51.000000000000000,-114.937500000000000,51.062500000000000,121424411.916536614298820,81580000.000000000000000,121424411.916536614298820,11480,11481,18303,1,x217y33
26009,-115.000000000000000,51.000000000000000,-114.875000000000000,50.875000000000000,-114.937500000000000,50.937500000000000,121751986.169853940606117,68750000.000000000000000,121751986.169853940606117,11128,11129,18303,1,x217y32
26010,-115.000000000000000,50.875000000000000,-114.875000000000000,50.750000000000000,-114.937500000000000,50.812500000000000,122078980.926917016506195,174829999.999999970197678,122078980.926917016506195,10776,10777,18303,1,x217y31
26011,-115.000000000000000,50.750000000000000,-114.875000000000000,50.625000000000000,-114.937500000000000,50.687500000000000,122405394.631356149911880,64739999.999999992549419,122405394.631356149911880,10424,10777,18303,1,x217y30
26012,-115.000000000000000,50.625000000000000,-114.875000000000000,50.500000000000000,-114.937500000000000,50.562500000000000,122731225.729525178670883,74180000.000000000000000,122731225.729525178670883,10072,9721,18303,1,x217y29
26108,-114.875000000000000,53.625000000000000,-114.750000000000000,53.500000000000000,-114.812500000000000,53.562500000000000,114753653.632095709443092,210600000.000000000000000,229507307.264191418886185,18521,18874,18303,1,x218y53
26109,-114.875000000000000,53.500000000000000,-114.750000000000000,53.375000000000000,-114.812500000000000,53.437500000000000,115092486.778018191456795,110480000.000000000000000,115092486.778018191456795,18169,17818,18303,1,x218y52
26110,-114.875000000000000,53.375000000000000,-114.750000000000000,53.250000000000000,-114.812500000000000,53.312500000000000,115430772.124530613422394,20991270000.000000000000000,18979711833.286220550537109,17817,17818,18303,1,x218y51
26111,-114.875000000000000,53.250000000000000,-114.750000000000000,53.125000000000000,-114.812500000000000,53.187500000000000,115768508.061511665582657,830700000.000000000000000,581537254.955516457557678,17465,17466,18303,1,x218y50
26112,-114.875000000000000,53.125000000000000,-114.750000000000000,53.000000000000000,-114.812500000000000,53.062500000000000,116105692.981484830379486,406900000.000000000000000,465768746.894004821777344,17113,17465,18303,1,x218y49
26113,-114.875000000000000,53.000000000000000,-114.750000000000000,52.875000000000000,-114.812500000000000,52.937500000000000,116442325.279539749026299,238650000.000000000000000,349663053.912519991397858,16761,17113,18303,1,x218y48
26114,-114.875000000000000,52.875000000000000,-114.750000000000000,52.750000000000000,-114.812500000000000,52.812500000000000,116778403.353440448641777,46200000.000000000000000,116778403.353440448641777,16409,16761,18303,1,x218y47
26115,-114.875000000000000,52.750000000000000,-114.750000000000000,52.625000000000000,-114.812500000000000,52.687500000000000,117113925.603566139936447,161410000.000000000000000,117113925.603566139936447,16057,16408,18303,1,x218y46
26116,-114.875000000000000,52.625000000000000,-114.750000000000000,52.500000000000000,-114.812500000000000,52.562500000000000,117448890.432960584759712,57420000.000000000000000,117448890.432960584759712,15705,15354,18303,1,x218y45
26117,-114.875000000000000,52.500000000000000,-114.750000000000000,52.375000000000000,-114.812500000000000,52.437500000000000,117783296.247302532196045,113810000.000000000000000,117783296.247302532196045,15353,15354,18303,1,x218y44
26118,-114.875000000000000,52.375000000000000,-114.750000000000000,52.250000000000000,-114.812500000000000,52.312500000000000,118117141.454945027828217,168440000.000000000000000,118117141.454945027828217,15001,15002,18303,1,x218y43
26119,-114.875000000000000,52.250000000000000,-114.750000000000000,52.125000000000000,-114.812500000000000,52.187500000000000,118450424.466895774006844,2409200000.000000000000000,2261526484.242444992065430,14649,15000,18303,1,x218y42
26120,-114.875000000000000,52.125000000000000,-114.750000000000000,52.000000000000000,-114.812500000000000,52.062500000000000,118783143.696856424212456,145190000.000000000000000,118783143.696856424212456,14297,14649,18303,1,x218y41
26121,-114.875000000000000,52.000000000000000,-114.750000000000000,51.875000000000000,-114.812500000000000,51.937500000000000,119115297.561183303594589,833090000.000000000000000,954248728.160557985305786,13945,13946,18303,1,x218y40
26122,-114.875000000000000,51.875000000000000,-114.750000000000000,51.750000000000000,-114.812500000000000,51.812500000000000,119446884.478956177830696,365040000.000000000000000,238893768.957912355661392,13593,13594,18303,1,x218y39
26123,-114.875000000000000,51.750000000000000,-114.750000000000000,51.625000000000000,-114.812500000000000,51.687500000000000,119777902.871938988566399,2573200000.000000000000000,2878632193.218394279479980,13241,13594,18303,1,x218y38
26124,-114.875000000000000,51.625000000000000,-114.750000000000000,51.500000000000000,-114.812500000000000,51.562500000000000,120108351.164599448442459,343420000.000000000000000,360325053.493798375129700,12889,13242,18303,1,x218y37
26125,-114.875000000000000,51.500000000000000,-114.750000000000000,51.375000000000000,-114.812500000000000,51.437500000000000,120438227.784118935465813,207230000.000000000000000,240876455.568237870931625,12537,12538,18303,1,x218y36
26126,-114.875000000000000,51.375000000000000,-114.750000000000000,51.250000000000000,-114.812500000000000,51.312500000000000,120767531.160402297973633,690850000.000000000000000,965809796.285738825798035,12185,11834,18303,1,x218y35
26127,-114.875000000000000,51.250000000000000,-114.750000000000000,51.125000000000000,-114.812500000000000,51.187500000000000,121096259.726087644696236,5742450000.000000000000000,5694089438.111989974975586,11833,11834,18303,1,x218y34
26128,-114.875000000000000,51.125000000000000,-114.750000000000000,51.000000000000000,-114.812500000000000,51.062500000000000,121424411.916536614298820,198290000.000000029802322,242848823.833073228597641,11481,11482,18303,1,x218y33
26129,-114.875000000000000,51.000000000000000,-114.750000000000000,50.875000000000000,-114.812500000000000,50.937500000000000,121751986.169853940606117,127190000.000000000000000,243503972.339707881212234,11129,10777,18303,1,x218y32
26130,-114.875000000000000,50.875000000000000,-114.750000000000000,50.750000000000000,-114.812500000000000,50.812500000000000,122078980.926917016506195,622410000.000000000000000,732472723.456254243850708,10777,11130,18303,1,x218y31
26131,-114.875000000000000,50.750000000000000,-114.750000000000000,50.625000000000000,-114.812500000000000,50.687500000000000,122405394.631356149911880,115330000.000000000000000,122405394.631356149911880,10425,10777,18303,1,x218y30
26132,-114.875000000000000,50.625000000000000,-114.750000000000000,50.500000000000000,-114.812500000000000,50.562500000000000,122731225.729525178670883,145690000.000000000000000,122731225.729525178670883,10073,10074,18303,1,x218y29
26133,-114.875000000000000,50.500000000000000,-114.750000000000000,50.375000000000000,-114.812500000000000,50.437500000000000,123056472.670609489083290,264880000.000000000000000,245787698.400134652853012,9721,9370,18303,1,x218y28
26227,-114.750000000000000,53.750000000000000,-114.625000000000000,53.625000000000000,-114.687500000000000,53.687500000000000,114414274.299509644508362,275750000.000000000000000,343921581.563701033592224,18874,18875,18303,1,x219y54
26228,-114.750000000000000,53.625000000000000,-114.625000000000000,53.500000000000000,-114.687500000000000,53.562500000000000,114753653.632095709443092,116720000.000000000000000,114753653.632095709443092,18522,18523,18303,1,x219y53
26229,-114.750000000000000,53.500000000000000,-114.625000000000000,53.375000000000000,-114.687500000000000,53.437500000000000,115092486.778018191456795,158070000.000000000000000,115092486.778018191456795,18170,17818,18303,1,x219y52
